         17001	2024-05-20 09:39:53	1	0	1	0
         17002	2024-05-20 09:41:54	1	0	1	0
         17003	2024-05-20 09:42:33	1	0	1	0
         17004	2024-05-20 09:43:11	1	0	1	0
         17005	2024-05-20 09:45:46	1	0	1	0
         17006	2024-05-20 09:46:38	1	0	1	0
         17007	2024-05-20 09:48:54	1	0	1	0
         17008	2024-05-20 09:50:24	1	0	1	0
         17009	2024-05-20 09:55:26	1	0	1	0
         17010	2024-05-20 09:56:23	1	0	1	0
         17011	2024-05-20 09:58:32	1	0	1	0
         17012	2024-05-20 09:59:24	1	0	1	0
         17013	2024-05-20 10:02:54	1	0	1	0
         17014	2024-05-20 10:03:32	1	0	1	0
         17015	2024-05-20 10:04:35	1	0	1	0
         17016	2024-05-20 10:05:26	1	0	1	0
         17017	2024-05-20 10:07:05	1	0	1	0
         17018	2024-05-20 10:11:03	1	0	1	0
         17019	2024-05-20 10:12:19	1	0	1	0
         17020	2024-05-20 10:13:39	1	0	1	0
         17021	2024-05-20 10:14:48	1	0	1	0
         17022	2024-05-20 10:15:32	1	0	1	0
         17023	2024-05-20 10:17:41	1	0	1	0
         17024	2024-05-20 10:21:00	1	0	1	0
         17025	2024-05-20 10:25:55	1	0	1	0
         17026	2024-05-20 10:27:39	1	0	1	0
         17061	2024-05-20 10:29:31	1	0	1	0
         17027	2024-05-20 10:30:31	1	0	1	0
         17062	2024-05-20 10:31:10	1	0	1	0
         17028	2024-05-20 10:31:53	1	0	1	0
         17063	2024-05-20 10:33:00	1	0	1	0
         17029	2024-05-20 10:33:48	1	0	1	0
         17030	2024-05-20 10:34:45	1	0	1	0
         17031	2024-05-20 10:38:52	1	0	1	0
         17064	2024-05-20 10:39:28	1	0	1	0
         17032	2024-05-20 10:42:53	1	0	1	0
         17065	2024-05-20 10:44:57	1	0	1	0
         17033	2024-05-20 10:46:20	1	0	1	0
         17072	2024-05-20 10:47:20	1	0	1	0
         17046	2024-05-20 10:48:26	1	0	1	0
         17073	2024-05-20 10:49:11	1	0	1	0
         17047	2024-05-20 10:50:56	1	0	1	0
         17039	2024-05-20 10:51:39	1	0	1	0
         17040	2024-05-20 10:52:13	1	0	1	0
         17066	2024-05-20 10:54:34	1	0	1	0
         17041	2024-05-20 10:59:08	1	0	1	0
         17042	2024-05-20 10:59:58	1	0	1	0
         17043	2024-05-20 11:00:58	1	0	1	0
         17074	2024-05-20 11:06:39	1	0	1	0
         17044	2024-05-20 11:07:24	1	0	1	0
         17067	2024-05-20 11:07:59	1	0	1	0
         17045	2024-05-20 11:09:24	1	0	1	0
         17075	2024-05-20 11:10:16	1	0	1	0
         17069	2024-05-20 11:11:00	1	0	1	0
         17070	2024-05-20 11:13:44	1	0	1	0
         17068	2024-05-20 11:17:21	1	0	1	0
         17034	2024-05-20 11:19:57	1	0	1	0
         17083	2024-05-20 11:20:43	1	0	1	0
         17071	2024-05-20 11:21:36	1	0	1	0
         17036	2024-05-20 11:22:27	1	0	1	0
         17035	2024-05-20 11:23:16	1	0	1	0
         17076	2024-05-20 11:26:48	1	0	1	0
         17084	2024-05-20 11:27:28	1	0	1	0
         17037	2024-05-20 11:30:35	1	0	1	0
         17085	2024-05-20 11:31:09	1	0	1	0
         17038	2024-05-20 11:31:37	1	0	1	0
         17048	2024-05-20 11:35:36	1	0	1	0
         17086	2024-05-20 11:36:09	1	0	1	0
         17049	2024-05-20 11:36:42	1	0	1	0
         17050	2024-05-20 11:37:28	1	0	1	0
