          8001	2024-05-13 10:24:49	1	0	1	0
          8002	2024-05-13 10:25:54	1	0	1	0
          8003	2024-05-13 10:33:48	1	0	1	0
          8004	2024-05-13 10:34:29	1	0	1	0
          8005	2024-05-13 10:35:22	1	0	1	0
          8006	2024-05-13 10:36:17	1	0	1	0
          8007	2024-05-13 10:37:07	1	0	1	0
          8010	2024-05-13 10:40:40	1	0	1	0
          8011	2024-05-13 10:41:57	1	0	1	0
          8008	2024-05-13 10:45:37	1	0	1	0
          8009	2024-05-13 10:47:33	1	0	1	0
          8012	2024-05-13 10:49:11	1	0	1	0
          8014	2024-05-13 10:53:54	1	0	1	0
          8021	2024-05-13 10:55:17	1	0	1	0
          8015	2024-05-13 10:58:19	1	0	1	0
          8016	2024-05-13 10:59:59	1	0	1	0
          8017	2024-05-13 11:00:40	1	0	1	0
          8018	2024-05-13 11:02:36	1	0	1	0
          8019	2024-05-13 11:03:24	1	0	1	0
          8020	2024-05-13 11:06:25	1	0	1	0
          8022	2024-05-13 11:09:56	1	0	1	0
          8023	2024-05-13 11:10:43	1	0	1	0
          8024	2024-05-13 11:12:20	1	0	1	0
          8025	2024-05-13 11:13:57	1	0	1	0
          8027	2024-05-13 11:19:18	1	0	1	0
          8028	2024-05-13 11:20:15	1	0	1	0
          8026	2024-05-13 11:21:28	1	0	1	0
          8029	2024-05-13 11:23:11	1	0	1	0
          8030	2024-05-13 11:23:55	1	0	1	0
          8031	2024-05-13 11:24:25	1	0	1	0
          8032	2024-05-13 11:25:18	1	0	1	0
          8033	2024-05-13 11:27:15	1	0	1	0
          8034	2024-05-13 11:28:32	1	0	1	0
          8036	2024-05-13 11:32:37	1	0	1	0
          8035	2024-05-13 11:33:32	1	0	1	0
          8037	2024-05-13 11:37:13	1	0	1	0
          8038	2024-05-13 11:37:55	1	0	1	0
          8039	2024-05-13 11:39:09	1	0	1	0
          8040	2024-05-13 11:42:10	1	0	1	0
          8041	2024-05-13 11:45:54	1	0	1	0
          8042	2024-05-13 11:47:43	1	0	1	0
          8043	2024-05-13 11:50:02	1	0	1	0
          8045	2024-05-13 11:50:55	1	0	1	0
          8044	2024-05-13 11:52:08	1	0	1	0
          8046	2024-05-13 11:52:59	1	0	1	0
          8047	2024-05-13 11:54:12	1	0	1	0
          8048	2024-05-13 11:55:10	1	0	1	0
          8049	2024-05-13 11:56:20	1	0	1	0
          8050	2024-05-13 11:58:42	1	0	1	0
          8051	2024-05-13 12:00:11	1	0	1	0
          8060	2024-05-13 12:02:52	1	0	1	0
          8061	2024-05-13 12:03:50	1	0	1	0
          8064	2024-05-13 12:07:24	1	0	1	0
          8059	2024-05-13 12:13:18	1	0	1	0
          8058	2024-05-13 12:14:16	1	0	1	0
          8057	2024-05-13 12:15:45	1	0	1	0
